customer_id,feature
847,Project Creation
847,Dashboards
847,Permission Control
166,Attachments
578,Attachments
578,Permission Control
193,Attachments
193,SSO
155,Attachments
155,Comments
155,Project Creation
498,Project Creation
498,Attachments
498,Advanced Reports
115,Project Creation
115,Attachments
78,Project Creation
78,Dashboards
78,Permission Control
664,Comments
664,Task Creation
664,Automations
878,Attachments
878,Project Creation
878,Comments
865,Task Creation
865,Project Creation
865,Comments
711,Task Creation
603,Task Creation
603,Automations
603,Dashboards
484,Attachments
484,API Access
713,Comments
713,Task Creation
288,Task Creation
288,Attachments
159,Project Creation
159,Task Creation
159,Advanced Reports
623,Project Creation
623,Dashboards
385,Comments
385,Dashboards
385,Automations
866,Project Creation
866,Attachments
328,Attachments
328,API Access
719,Task Creation
719,Comments
719,API Access
719,Advanced Reports
219,Comments
219,Project Creation
219,Permission Control
503,Task Creation
503,Project Creation
503,SSO
503,API Access
222,Project Creation
222,Dashboards
932,Attachments
748,Comments
748,Project Creation
748,Attachments
161,Comments
161,Advanced Reports
953,Comments
953,SSO
953,API Access
502,Project Creation
502,Task Creation
502,Comments
499,Task Creation
80,Project Creation
80,Advanced Reports
251,Task Creation
251,Comments
251,SSO
564,Attachments
564,Project Creation
564,Advanced Reports
564,API Access
996,Project Creation
996,Attachments
317,Task Creation
317,API Access
406,Attachments
406,Comments
406,Advanced Reports
229,Attachments
229,Task Creation
229,Advanced Reports
382,Comments
382,Task Creation
382,API Access
335,Attachments
335,Dashboards
335,Automations
85,Task Creation
85,Project Creation
85,SSO
81,Project Creation
514,Project Creation
514,Attachments
514,Comments
555,Attachments
555,Permission Control
2,Task Creation
2,API Access
769,Comments
769,Permission Control
769,Automations
506,Comments
506,Attachments
506,Advanced Reports
634,Project Creation
605,Comments
605,Automations
951,Project Creation
951,Automations
461,Project Creation
762,Comments
762,Task Creation
762,API Access
762,SSO
619,Comments
619,Task Creation
619,Automations
704,Task Creation
704,Permission Control
401,Task Creation
401,Comments
306,Attachments
306,Project Creation
310,Attachments
310,Project Creation
806,Task Creation
806,Comments
806,Dashboards
482,Project Creation
482,Attachments
482,Comments
535,Project Creation
535,Attachments
401,Attachments
401,Task Creation
401,Project Creation
287,Attachments
287,SSO
17,Task Creation
17,API Access
450,Project Creation
450,Attachments
450,Automations
637,Comments
637,Attachments
637,Advanced Reports
637,SSO
322,Comments
322,Task Creation
322,Dashboards
322,Automations
501,Attachments
501,Project Creation
501,Comments
682,Comments
682,Advanced Reports
682,SSO
699,Task Creation
699,SSO
397,Comments
397,Task Creation
397,Automations
397,Permission Control
729,Project Creation
729,Comments
744,Comments
744,Advanced Reports
744,API Access
740,Project Creation
740,Comments
740,Dashboards
208,Task Creation
208,Attachments
208,Project Creation
285,Project Creation
285,Task Creation
285,Comments
287,Attachments
287,Comments
287,API Access
287,SSO
104,Project Creation
104,Attachments
104,SSO
104,Advanced Reports
632,Comments
632,Project Creation
632,Advanced Reports
632,API Access
757,Task Creation
757,Attachments
757,Comments
825,Project Creation
135,Task Creation
577,Comments
577,Attachments
577,Project Creation
994,Comments
994,Dashboards
19,Comments
19,Attachments
19,API Access
334,Task Creation
334,Comments
334,Automations
524,Project Creation
524,Attachments
524,Advanced Reports
755,Attachments
346,Comments
346,Attachments
702,Project Creation
225,Project Creation
225,Automations
225,Permission Control
510,Attachments
510,Task Creation
510,Automations
417,Attachments
417,API Access
417,SSO
38,Comments
38,Permission Control
38,Dashboards
387,Project Creation
387,Advanced Reports
838,Project Creation
838,Attachments
838,API Access
838,Advanced Reports
154,Task Creation
154,API Access
178,Attachments
532,Comments
532,Project Creation
532,Attachments
32,Comments
32,Project Creation
32,Advanced Reports
32,API Access
338,Attachments
338,Project Creation
338,Automations
338,Dashboards
214,Task Creation
214,Comments
214,Project Creation
563,Comments
563,Attachments
563,Automations
563,Dashboards
278,Project Creation
278,Task Creation
278,Advanced Reports
428,Project Creation
428,Advanced Reports
428,SSO
317,Project Creation
317,Task Creation
317,API Access
317,Advanced Reports
148,Task Creation
148,SSO
379,Comments
379,Attachments
379,API Access
379,SSO
434,Task Creation
434,Project Creation
434,Attachments
616,Comments
616,Task Creation
616,Project Creation
219,Task Creation
219,Attachments
219,Automations
219,Permission Control
156,Task Creation
200,Comments
200,Dashboards
200,Automations
194,Comments
194,SSO
97,Project Creation
97,Attachments
97,Task Creation
622,Comments
622,Attachments
90,Project Creation
90,Permission Control
188,Project Creation
188,SSO
199,Attachments
199,Project Creation
199,Comments
786,Task Creation
786,Advanced Reports
855,Task Creation
855,Project Creation
43,Project Creation
43,Attachments
489,Project Creation
421,Project Creation
421,Task Creation
421,API Access
421,SSO
472,Task Creation
472,API Access
472,Advanced Reports
414,Attachments
414,Automations
818,Attachments
818,Task Creation
272,Project Creation
272,SSO
272,API Access
390,Comments
390,Advanced Reports
425,Task Creation
425,SSO
425,Advanced Reports
990,Comments
99,Task Creation
99,Project Creation
99,Attachments
371,Task Creation
371,Advanced Reports
371,SSO
317,Comments
317,SSO
803,Project Creation
803,Comments
803,Task Creation
375,Attachments
375,Task Creation
375,Dashboards
375,Permission Control
7,Project Creation
7,Automations
7,Permission Control
808,Attachments
808,Task Creation
106,Attachments
106,Task Creation
696,Project Creation
696,Advanced Reports
681,Attachments
681,Task Creation
681,SSO
681,Advanced Reports
624,Task Creation
624,Project Creation
624,SSO
703,Project Creation
703,Dashboards
703,Automations
359,Project Creation
359,Task Creation
359,Dashboards
359,Automations
809,Task Creation
809,Project Creation
809,Automations
809,Permission Control
352,Comments
352,Attachments
352,Project Creation
814,Attachments
814,SSO
643,Attachments
643,Comments
643,API Access
643,Advanced Reports
367,Task Creation
367,Comments
367,Advanced Reports
367,API Access
780,Comments
780,Attachments
780,Task Creation
328,Task Creation
328,Project Creation
328,Advanced Reports
484,Attachments
484,Comments
484,SSO
673,Task Creation
673,Comments
673,Attachments
551,Task Creation
551,Comments
551,SSO
551,Advanced Reports
333,Attachments
333,Task Creation
333,SSO
85,Attachments
85,API Access
534,Project Creation
534,SSO
534,API Access
553,Project Creation
553,Task Creation
553,Advanced Reports
553,SSO
81,Project Creation
81,Attachments
879,Attachments
879,API Access
386,Task Creation
386,Project Creation
386,Advanced Reports
386,API Access
949,Comments
949,Dashboards
449,Comments
449,Attachments
449,Advanced Reports
968,Comments
111,Comments
111,Dashboards
514,Task Creation
514,Project Creation
609,Task Creation
609,Automations
445,Comments
445,SSO
445,Advanced Reports
319,Attachments
319,SSO
990,Comments
185,Attachments
185,Advanced Reports
185,SSO
702,Task Creation
702,Project Creation
702,Comments
691,Project Creation
691,Comments
691,Dashboards
337,Project Creation
337,Advanced Reports
337,API Access
385,Attachments
385,Automations
453,Project Creation
453,Advanced Reports
453,SSO
507,Attachments
507,Comments
507,API Access
627,Comments
627,Attachments
627,Automations
462,Attachments
462,Comments
462,Dashboards
462,Permission Control
745,Task Creation
745,Permission Control
781,Comments
781,API Access
756,Project Creation
756,Comments
756,Automations
756,Permission Control
14,Attachments
14,Comments
14,Project Creation
126,Task Creation
126,Attachments
126,SSO
126,Advanced Reports
829,Task Creation
829,Attachments
829,Advanced Reports
314,Task Creation
314,Comments
314,Dashboards
390,Comments
390,Task Creation
390,Advanced Reports
390,SSO
287,Project Creation
287,SSO
422,Comments
422,Automations
877,Task Creation
877,Project Creation
877,API Access
435,Attachments
488,Comments
488,Task Creation
291,Attachments
291,Comments
291,Dashboards
291,Automations
316,Project Creation
316,Permission Control
316,Automations
680,Task Creation
680,Project Creation
680,SSO
680,API Access
963,Comments
963,Task Creation
963,Dashboards
667,Comments
914,Task Creation
914,Comments
914,Dashboards
914,Automations
388,Attachments
388,Comments
129,Attachments
129,API Access
675,Task Creation
675,Attachments
675,Permission Control
482,Task Creation
482,Project Creation
837,Project Creation
837,API Access
837,Advanced Reports
139,Attachments
139,SSO
136,Comments
136,Task Creation
136,Project Creation
358,Project Creation
358,Comments
94,Comments
94,Project Creation
94,Automations
471,Comments
471,Automations
471,Dashboards
198,Comments
198,Project Creation
198,Permission Control
74,Attachments
74,Comments
74,Dashboards
74,Permission Control
384,Project Creation
384,Attachments
384,Dashboards
384,Permission Control
272,Attachments
272,SSO
841,Task Creation
841,Project Creation
841,API Access
618,Task Creation
985,Attachments
985,Comments
246,Task Creation
246,Permission Control
246,Automations
14,Task Creation
781,Task Creation
781,Project Creation
781,Advanced Reports
781,API Access
389,Attachments
389,API Access
389,SSO
514,Task Creation
514,Project Creation
514,Attachments
131,Comments
131,Dashboards
131,Automations
899,Task Creation
899,Comments
899,SSO
899,Advanced Reports
848,Comments
848,Attachments
848,Dashboards
848,Permission Control
713,Task Creation
713,Attachments
713,Comments
87,Task Creation
87,API Access
87,SSO
141,Comments
141,Task Creation
141,API Access
80,Attachments
80,API Access
529,Attachments
529,Task Creation
529,API Access
939,Comments
939,Task Creation
496,Comments
496,Attachments
496,Dashboards
902,Project Creation
902,SSO
762,Task Creation
762,Attachments
762,SSO
762,API Access
501,Task Creation
501,Project Creation
50,Attachments
50,Task Creation
50,Project Creation
464,Task Creation
464,Attachments
758,Attachments
758,API Access
758,Advanced Reports
591,Project Creation
591,Permission Control
436,Comments
436,Attachments
436,Project Creation
477,Attachments
477,Advanced Reports
477,SSO
667,Comments
667,Project Creation
450,Attachments
450,Automations
450,Permission Control
71,Task Creation
71,API Access
267,Project Creation
267,Task Creation
267,Automations
533,Comments
533,Task Creation
533,Permission Control
533,Dashboards
481,Comments
481,Project Creation
481,Task Creation
82,Project Creation
82,Advanced Reports
181,Comments
181,Dashboards
193,Task Creation
193,Project Creation
193,API Access
193,SSO
434,Project Creation
434,Comments
182,Attachments
182,Comments
217,Comments
217,Attachments
217,Advanced Reports
217,SSO
564,Task Creation
564,Attachments
564,Advanced Reports
564,API Access
184,Task Creation
184,Attachments
184,Comments
649,Comments
649,Task Creation
649,Dashboards
649,Automations
475,Comments
475,Attachments
475,API Access
385,Attachments
385,Project Creation
385,Dashboards
385,Automations
331,Comments
331,Dashboards
331,Permission Control
612,Task Creation
612,Attachments
992,Comments
992,Project Creation
144,Comments
144,Advanced Reports
144,API Access
673,Comments
673,Project Creation
171,Project Creation
171,Task Creation
171,Comments
493,Attachments
493,Dashboards
493,Automations
662,Project Creation
662,Automations
438,Attachments
107,Project Creation
107,Permission Control
107,Automations
974,Comments
256,Attachments
256,Dashboards
841,Attachments
841,SSO
941,Comments
61,Attachments
61,Comments
61,Permission Control
61,Dashboards
824,Project Creation
824,Attachments
743,Project Creation
743,Dashboards
995,Project Creation
995,Advanced Reports
995,API Access
680,Attachments
680,Comments
680,Advanced Reports
875,Comments
875,Advanced Reports
682,Project Creation
682,Task Creation
682,API Access
750,Comments
750,Attachments
750,Permission Control
750,Automations
313,Attachments
313,API Access
224,Task Creation
224,Project Creation
224,API Access
961,Task Creation
841,Comments
841,SSO
750,Attachments
750,Automations
781,Task Creation
781,Attachments
781,Advanced Reports
781,API Access
636,Project Creation
636,API Access
636,SSO
463,Attachments
463,Project Creation
463,Comments
27,Task Creation
27,Automations
218,Project Creation
218,Permission Control
218,Dashboards
582,Comments
582,Attachments
582,Advanced Reports
337,Task Creation
337,API Access
337,Advanced Reports
452,Comments
452,Attachments
452,Advanced Reports
452,SSO
254,Attachments
254,Advanced Reports
254,SSO
898,Attachments
898,Project Creation
898,Advanced Reports
267,Attachments
267,Dashboards
378,Project Creation
378,Task Creation
92,Attachments
92,Permission Control
431,Project Creation
431,Comments
431,API Access
581,Comments
581,Attachments
581,Permission Control
581,Automations
442,Comments
442,Project Creation
442,Attachments
498,Attachments
498,Task Creation
498,API Access
446,Project Creation
446,API Access
446,Advanced Reports
36,Comments
36,Dashboards
36,Automations
447,Comments
447,Project Creation
447,Dashboards
455,Task Creation
455,API Access
455,Advanced Reports
147,Task Creation
309,Project Creation
309,Comments
309,API Access
309,SSO
610,Project Creation
610,Comments
610,Dashboards
63,Attachments
63,Task Creation
63,Project Creation
49,Project Creation
925,Attachments
925,Comments
925,Automations
82,Project Creation
82,Attachments
82,API Access
676,Comments
676,Project Creation
676,Advanced Reports
676,SSO
217,Task Creation
217,Attachments
217,SSO
217,Advanced Reports
749,Attachments
749,Advanced Reports
749,SSO
832,Project Creation
832,Task Creation
832,SSO
832,Advanced Reports
808,Project Creation
19,Comments
19,API Access
19,Advanced Reports
563,Project Creation
563,Task Creation
563,Dashboards
884,Comments
884,Permission Control
884,Dashboards
930,Project Creation
930,Automations
199,Attachments
199,Comments
807,Comments
807,Task Creation
807,Attachments
915,Task Creation
915,Comments
915,Project Creation
397,Attachments
397,Automations
397,Permission Control
317,Comments
317,Advanced Reports
910,Attachments
910,Task Creation
251,Attachments
251,Task Creation
251,SSO
219,Comments
219,Attachments
219,Dashboards
788,Project Creation
788,API Access
788,Advanced Reports
339,Attachments
339,Comments
686,Attachments
686,Comments
686,Advanced Reports
686,API Access
970,Comments
970,Attachments
970,Automations
284,Project Creation
284,Task Creation
284,SSO
959,Comments
959,Project Creation
691,Comments
691,Project Creation
691,Permission Control
4,Comments
4,Dashboards
4,Automations
645,Comments
645,SSO
386,Attachments
386,Comments
386,API Access
386,Advanced Reports
81,Comments
81,Attachments
651,Project Creation
651,Dashboards
149,Attachments
149,Permission Control
149,Automations
780,Project Creation
780,Comments
780,Task Creation
111,Task Creation
111,Project Creation
111,Permission Control
379,Project Creation
379,Advanced Reports
379,API Access
704,Attachments
704,Permission Control
184,Attachments
605,Comments
605,Attachments
605,Permission Control
554,Task Creation
747,Comments
747,API Access
747,SSO
857,Project Creation
857,Dashboards
204,Project Creation
204,Comments
204,API Access
204,Advanced Reports
977,Comments
557,Task Creation
557,Attachments
557,Automations
420,Project Creation
420,Attachments
420,Task Creation
623,Comments
623,Attachments
623,Permission Control
254,Task Creation
254,SSO
553,Task Creation
553,API Access
553,SSO
605,Task Creation
605,Dashboards
605,Permission Control
399,Attachments
399,Project Creation
971,Attachments
971,API Access
203,Project Creation
203,Attachments
203,Dashboards
203,Automations
779,Comments
779,Task Creation
779,Attachments
779,Attachments
779,Comments
779,Project Creation
433,Task Creation
433,Dashboards
433,Automations
470,Comments
852,Attachments
852,Task Creation
852,Project Creation
195,Project Creation
195,Task Creation
195,Attachments
470,Comments
853,Comments
853,Attachments
853,API Access
421,Task Creation
421,Attachments
421,Advanced Reports
421,API Access
177,Project Creation
177,Comments
177,Task Creation
420,Attachments
316,Comments
316,Permission Control
782,Comments
782,Permission Control
504,Attachments
504,Task Creation
504,API Access
504,SSO
871,Comments
871,Task Creation
743,Task Creation
743,Attachments
743,Automations
657,Attachments
657,Task Creation
657,API Access
294,Comments
294,Task Creation
294,Dashboards
294,Automations
297,Comments
932,Comments
932,Task Creation
241,Project Creation
748,Project Creation
748,Comments
748,Attachments
565,Comments
527,Task Creation
527,Attachments
527,Permission Control
527,Automations
186,Comments
488,Comments
490,Task Creation
490,Dashboards
490,Automations
491,Comments
491,Advanced Reports
388,Task Creation
388,Comments
388,Project Creation
348,Comments
750,Task Creation
750,Dashboards
750,Automations
337,Task Creation
337,Project Creation
337,Advanced Reports
337,SSO
746,Attachments
746,Project Creation
746,Comments
232,Comments
232,Task Creation
69,Project Creation
69,Dashboards
458,Comments
458,Attachments
458,SSO
68,Project Creation
68,Attachments
68,API Access
68,SSO
826,Project Creation
826,Comments
826,Attachments
907,Project Creation
907,Attachments
907,Permission Control
487,Task Creation
487,Project Creation
834,Project Creation
834,Task Creation
834,Comments
185,Task Creation
185,SSO
185,Advanced Reports
793,Task Creation
793,SSO
768,Task Creation
768,Automations
185,Project Creation
185,SSO
850,Comments
850,Project Creation
850,Task Creation
235,Project Creation
235,Comments
235,Dashboards
586,Comments
586,Automations
527,Comments
527,Dashboards
378,Project Creation
250,Project Creation
250,SSO
154,Attachments
154,Project Creation
154,SSO
154,API Access
122,Attachments
122,Permission Control
514,Project Creation
514,Task Creation
762,Attachments
762,SSO
620,Comments
620,Attachments
620,Task Creation
697,Attachments
697,Task Creation
697,API Access
697,SSO
246,Project Creation
246,Attachments
246,Dashboards
246,Automations
525,Task Creation
525,Permission Control
525,Automations
492,Comments
492,Automations
138,Task Creation
138,Advanced Reports
257,Attachments
257,Dashboards
339,Task Creation
339,Project Creation
328,Comments
328,Attachments
328,Advanced Reports
833,Task Creation
833,Attachments
833,Dashboards
969,Attachments
969,Project Creation
969,Permission Control
969,Dashboards
361,Attachments
361,API Access
361,SSO
245,Attachments
245,Project Creation
477,Attachments
477,API Access
988,Comments
988,Advanced Reports
899,Task Creation
899,Attachments
899,Advanced Reports
676,Attachments
676,Comments
676,API Access
208,Task Creation
208,Attachments
208,Project Creation
496,Comments
496,Attachments
496,Automations
826,Task Creation
826,Comments
435,Project Creation
435,Comments
729,Project Creation
729,Comments
729,Attachments
755,Attachments
755,Project Creation
755,Task Creation
829,Attachments
829,API Access
829,SSO
390,Comments
390,Attachments
390,SSO
390,Advanced Reports
862,Project Creation
862,Automations
893,Attachments
893,Project Creation
893,SSO
181,Task Creation
181,Dashboards
181,Automations
655,Project Creation
655,Advanced Reports
957,Project Creation
957,Task Creation
957,SSO
308,Attachments
308,Comments
598,Comments
598,Attachments
598,Permission Control
680,Task Creation
680,SSO
680,API Access
716,Task Creation
716,Attachments
716,Dashboards
716,Automations
215,Attachments
215,Permission Control
1000,Comments
1000,Project Creation
1000,Advanced Reports
426,Project Creation
426,Comments
293,Attachments
293,Automations
293,Dashboards
951,Project Creation
951,Permission Control
951,Automations
532,Attachments
532,Task Creation
532,Comments
122,Project Creation
122,Task Creation
122,Permission Control
122,Automations
903,Comments
903,Task Creation
903,SSO
709,Attachments
709,Permission Control
852,Task Creation
852,Comments
852,Attachments
787,Comments
787,Automations
398,Project Creation
398,Comments
398,Automations
398,Dashboards
219,Task Creation
219,Comments
219,Permission Control
464,Project Creation
445,Comments
445,Task Creation
445,Advanced Reports
445,SSO
67,Task Creation
67,Dashboards
508,Task Creation
508,Project Creation
508,Dashboards
508,Automations
581,Attachments
581,Automations
902,Project Creation
902,SSO
902,Advanced Reports
61,Comments
61,Automations
563,Project Creation
563,Comments
563,Permission Control
423,Project Creation
423,Dashboards
324,Comments
324,Project Creation
324,Attachments
666,Attachments
666,Task Creation
365,Attachments
365,Project Creation
365,Dashboards
365,Permission Control
943,Project Creation
943,Task Creation
943,SSO
599,Comments
599,Advanced Reports
599,SSO
929,Project Creation
929,Task Creation
929,API Access
929,Advanced Reports
533,Task Creation
533,Attachments
533,Automations
533,Dashboards
551,Attachments
551,Comments
551,Advanced Reports
784,Comments
784,SSO
784,Advanced Reports
189,Comments
291,Attachments
291,Dashboards
291,Automations
843,Comments
843,Attachments
843,Advanced Reports
733,Project Creation
89,Comments
89,Project Creation
89,Advanced Reports
89,SSO
571,Comments
571,Attachments
571,SSO
571,Advanced Reports
21,Comments
888,Task Creation
840,Task Creation
840,SSO
840,Advanced Reports
798,Task Creation
798,Permission Control
798,Automations
432,Attachments
432,Permission Control
576,Project Creation
576,Permission Control
576,Dashboards
935,Project Creation
44,Project Creation
713,Project Creation
713,Task Creation
713,Attachments
686,Comments
686,SSO
686,Advanced Reports
290,Comments
290,API Access
290,Advanced Reports
543,Comments
543,Task Creation
543,API Access
402,Comments
402,Attachments
402,Advanced Reports
5,Task Creation
5,Comments
5,Permission Control
835,Comments
835,Dashboards
835,Automations
882,Project Creation
882,Advanced Reports
733,Project Creation
733,Comments
806,Project Creation
806,Task Creation
806,Automations
193,Task Creation
193,API Access
193,Advanced Reports
44,Attachments
44,Comments
44,Project Creation
919,Project Creation
919,Attachments
607,Task Creation
607,Automations
607,Permission Control
13,Project Creation
365,Project Creation
365,Automations
684,Project Creation
684,SSO
147,Task Creation
391,Project Creation
391,Dashboards
391,Automations
356,Attachments
356,Task Creation
356,Advanced Reports
356,API Access
183,Task Creation
183,Attachments
183,Permission Control
183,Automations
595,Attachments
595,Automations
639,Project Creation
639,Dashboards
639,Permission Control
443,Task Creation
443,Project Creation
443,Attachments
825,Attachments
208,Comments
208,Task Creation
97,Comments
97,Task Creation
97,Project Creation
870,Project Creation
870,Automations
123,Attachments
123,Project Creation
123,Advanced Reports
123,SSO
627,Comments
627,Attachments
627,Dashboards
417,Project Creation
417,Comments
417,SSO
896,Attachments
896,Task Creation
896,Advanced Reports
896,SSO
40,Attachments
528,Task Creation
528,Project Creation
528,Comments
416,Task Creation
416,API Access
416,SSO
258,Task Creation
258,Advanced Reports
258,SSO
927,Task Creation
927,Comments
173,Comments
173,Permission Control
192,Attachments
192,Comments
192,Permission Control
756,Comments
756,Task Creation
756,Automations
756,Permission Control
388,Project Creation
388,Task Creation
379,Project Creation
379,Advanced Reports
379,SSO
320,Project Creation
650,Attachments
650,Project Creation
650,Permission Control
650,Dashboards
418,Comments
418,Attachments
418,Dashboards
418,Automations
499,Project Creation
691,Project Creation
691,Attachments
691,Dashboards
40,Comments
40,Project Creation
40,Task Creation
548,Project Creation
548,Permission Control
548,Dashboards
520,Project Creation
520,Attachments
520,API Access
520,SSO
118,Project Creation
118,Comments
118,Attachments
372,Comments
372,Attachments
372,Task Creation
504,Comments
504,Advanced Reports
504,API Access
322,Task Creation
322,Attachments
322,Automations
322,Dashboards
728,Attachments
728,Project Creation
728,Comments
7,Project Creation
7,Comments
7,Dashboards
7,Automations
32,Comments
32,API Access
997,Project Creation
997,Task Creation
419,Task Creation
275,Comments
275,Project Creation
511,Comments
511,Project Creation
68,Comments
68,Task Creation
68,API Access
68,Advanced Reports
522,Comments
522,Permission Control
934,Task Creation
934,Automations
748,Project Creation
748,Attachments
748,Comments
416,Comments
416,Task Creation
416,API Access
108,Attachments
108,Task Creation
108,Dashboards
70,Comments
70,Task Creation
669,Task Creation
677,Task Creation
677,Comments
677,Dashboards
199,Comments
199,Project Creation
199,Attachments
216,Comments
216,Project Creation
216,Attachments
324,Project Creation
324,Comments
901,Project Creation
901,Comments
633,Comments
633,Project Creation
633,Attachments
767,Task Creation
767,Permission Control
767,Automations
875,Task Creation
875,API Access
875,SSO
779,Task Creation
779,Attachments
242,Attachments
242,Automations
242,Dashboards
353,Task Creation
353,Attachments
353,Dashboards
93,Attachments
93,Comments
93,Automations
93,Dashboards
906,Task Creation
906,Permission Control
968,Project Creation
470,Project Creation
78,Task Creation
78,Comments
78,Permission Control
687,Attachments
687,Project Creation
687,Automations
687,Permission Control
368,Comments
368,Project Creation
368,Advanced Reports
829,Comments
829,Project Creation
829,SSO
952,Attachments
952,Comments
92,Task Creation
92,Project Creation
92,Automations
381,Attachments
381,Permission Control
462,Comments
462,Permission Control
497,Comments
497,Permission Control
101,Comments
101,API Access
101,Advanced Reports
8,Project Creation
8,Attachments
8,Automations
8,Dashboards
664,Project Creation
664,Attachments
664,Automations
236,Comments
236,Project Creation
236,Attachments
161,Project Creation
161,Task Creation
161,API Access
161,SSO
947,Task Creation
947,Attachments
947,Comments
295,Task Creation
295,Project Creation
295,SSO
295,API Access
26,Comments
26,Permission Control
887,Comments
887,Attachments
80,Comments
80,SSO
80,Advanced Reports
303,Attachments
303,Comments
349,Project Creation
349,Task Creation
349,Comments
704,Comments
704,Attachments
704,Permission Control
950,Project Creation
950,Attachments
80,Attachments
80,API Access
80,Advanced Reports
433,Task Creation
433,Project Creation
433,Permission Control
433,Dashboards
433,Comments
433,Dashboards
696,Project Creation
696,Attachments
696,API Access
696,SSO
883,Comments
883,Task Creation
638,Project Creation
638,Task Creation
638,API Access
638,SSO
401,Project Creation
369,Project Creation
369,Comments
182,Task Creation
182,Project Creation
453,Comments
453,Advanced Reports
745,Attachments
745,Dashboards
745,Permission Control
933,Comments
291,Task Creation
291,Comments
291,Automations
101,Comments
101,Task Creation
101,API Access
886,Task Creation
886,Advanced Reports
886,SSO
614,Attachments
614,Project Creation
614,Permission Control
29,Task Creation
29,Attachments
29,Permission Control
29,Dashboards
414,Comments
414,Task Creation
414,Permission Control
749,Attachments
749,Project Creation
749,SSO
142,Task Creation
142,Project Creation
142,Comments
788,Task Creation
788,API Access
121,Task Creation
121,Comments
121,Project Creation
587,Attachments
587,Comments
587,Dashboards
587,Automations
344,Project Creation
344,Task Creation
344,Automations
344,Dashboards
607,Project Creation
607,Attachments
607,Dashboards
642,Attachments
642,Task Creation
642,Permission Control
642,Automations
976,Task Creation
976,SSO
976,Advanced Reports
466,Project Creation
466,Attachments
466,Comments
335,Task Creation
335,Project Creation
335,Automations
392,Comments
392,Task Creation
392,Attachments
756,Project Creation
756,Permission Control
819,Comments
819,Task Creation
819,Automations
258,Attachments
258,Task Creation
258,API Access
258,SSO
690,Task Creation
690,Advanced Reports
651,Task Creation
651,Project Creation
651,Permission Control
651,Dashboards
97,Comments
97,Project Creation
375,Project Creation
375,Attachments
375,Dashboards
375,Permission Control
855,Attachments
855,Task Creation
25,Comments
25,SSO
25,Advanced Reports
953,Task Creation
953,API Access
349,Task Creation
289,Project Creation
289,Comments
289,Advanced Reports
909,Project Creation
909,API Access
909,Advanced Reports
833,Task Creation
833,Automations
559,Project Creation
559,Comments
559,API Access
559,SSO
420,Comments
420,Attachments
313,Project Creation
313,Attachments
313,Advanced Reports
208,Comments
208,Attachments
127,Project Creation
127,Attachments
127,API Access
127,SSO
11,Attachments
11,Task Creation
238,Comments
577,Project Creation
942,Task Creation
942,Attachments
942,Permission Control
150,Comments
150,Task Creation
150,Project Creation
168,Project Creation
168,Dashboards
798,Comments
798,Permission Control
695,Comments
695,Automations
200,Attachments
200,Comments
200,Automations
200,Permission Control
495,Attachments
495,Project Creation
495,Dashboards
554,Project Creation
554,Comments
149,Attachments
149,Dashboards
149,Permission Control
34,Comments
34,Advanced Reports
34,SSO
266,Project Creation
266,Task Creation
266,Automations
730,Task Creation
730,Attachments
914,Task Creation
914,Permission Control
914,Automations
39,Comments
39,Attachments
39,Automations
39,Dashboards
852,Attachments
852,Comments
356,Task Creation
356,SSO
356,API Access
7,Attachments
7,Task Creation
7,Permission Control
623,Attachments
623,Comments
623,Dashboards
623,Permission Control
825,Project Creation
825,Attachments
935,Comments
935,Task Creation
935,Attachments
171,Comments
171,Project Creation
622,Project Creation
622,Attachments
622,Comments
813,Project Creation
521,Comments
521,Automations
147,Attachments
147,Project Creation
829,Comments
829,API Access
829,SSO
782,Project Creation
782,Dashboards
849,Comments
120,Project Creation
120,Automations
120,Dashboards
447,Project Creation
447,Comments
447,Permission Control
152,Project Creation
152,Comments
152,Dashboards
152,Automations
353,Project Creation
353,Dashboards
353,Automations
636,Project Creation
636,Advanced Reports
636,API Access
741,Task Creation
741,Comments
741,API Access
741,SSO
217,Project Creation
217,Comments
217,SSO
217,API Access
812,Project Creation
228,Comments
228,Attachments
228,Dashboards
228,Automations
190,Comments
190,Project Creation
190,SSO
190,API Access
50,Comments
50,Project Creation
50,Attachments
660,Attachments
660,Project Creation
918,Project Creation
918,Attachments
918,Dashboards
918,Automations
492,Task Creation
492,Automations
492,Permission Control
569,Comments
569,Automations
829,Project Creation
829,SSO
180,Task Creation
180,Dashboards
159,Comments
159,SSO
290,Attachments
290,Task Creation
290,API Access
949,Comments
949,Task Creation
949,Automations
647,Task Creation
647,Attachments
647,Automations
647,Dashboards
927,Project Creation
666,Task Creation
666,Project Creation
443,Project Creation
443,Attachments
186,Task Creation
186,Comments
186,Project Creation
90,Comments
90,Project Creation
90,Dashboards
426,Attachments
347,Comments
347,Dashboards
232,Task Creation
768,Task Creation
768,Permission Control
115,Attachments
590,Attachments
590,Project Creation
590,Automations
210,Task Creation
210,Advanced Reports
210,API Access
174,Comments
174,SSO
598,Task Creation
598,Permission Control
598,Dashboards
556,Project Creation
121,Project Creation
121,Task Creation
39,Project Creation
39,Dashboards
39,Permission Control
888,Comments
888,Project Creation
888,Attachments
412,Project Creation
412,Comments
412,Attachments
143,Attachments
143,Project Creation
143,Permission Control
143,Automations
118,Task Creation
