customer_id,event_date,logins_last_week,projects_created,finished_tasks,active_users,num_opened_tickets,most_used_features
8,2022-03-24,29,6,2,15,0,"Attachments, Task Creation, Permission Control, Automations"
4,2023-07-04,16,2,37,6,0,"Comments, Automations"
946,2022-02-27,16,9,55,7,1,"Attachments, Project Creation, Comments"
599,2022-12-06,29,1,95,3,0,"Task Creation, Comments, API Access"
2,2023-08-24,50,2,89,10,1,"Task Creation, Attachments, API Access, SSO"
21,2020-12-19,8,5,20,5,0,"Comments, Attachments"
946,2020-08-22,18,3,49,2,0,Attachments
13,2024-08-04,13,4,64,10,0,Task Creation
141,2021-02-14,12,1,70,3,0,"Attachments, Task Creation, Advanced Reports, SSO"
218,2024-09-30,37,9,32,6,0,"Comments, Project Creation, Permission Control"
955,2024-11-03,47,7,69,4,0,"Attachments, Comments, API Access, SSO"
801,2023-05-09,36,4,23,18,3,"Comments, API Access"
151,2024-11-27,13,3,22,2,0,Task Creation
76,2025-04-23,5,6,2,20,0,"Project Creation, Comments, Task Creation"
533,2021-05-25,50,0,4,12,0,"Task Creation, Attachments, Permission Control, Automations"
869,2026-07-13,41,1,61,12,0,"Comments, Attachments, SSO"
414,2024-04-25,1,10,61,15,0,"Task Creation, Comments, Dashboards"
442,2024-11-29,22,3,35,11,0,"Attachments, Comments, Project Creation"
62,2020-08-27,49,10,63,14,5,"Task Creation, Project Creation, Advanced Reports, API Access"
39,2025-09-29,41,6,16,2,0,"Project Creation, Dashboards"
837,2020-04-28,28,6,94,2,3,"Project Creation, Advanced Reports, API Access"
456,2025-05-17,2,3,16,8,0,"Task Creation, Advanced Reports"
74,2024-06-28,19,2,56,13,0,"Attachments, Project Creation, Permission Control, Automations"
292,2023-06-08,36,9,98,13,0,"Attachments, Project Creation, Dashboards, Automations"
909,2024-03-27,22,6,88,1,1,"Project Creation, SSO, API Access"
877,2024-10-08,19,1,2,1,0,"Comments, Project Creation, Advanced Reports"
72,2023-08-20,6,0,47,11,0,"Task Creation, Comments, Dashboards"
458,2026-02-03,8,7,71,14,0,"Comments, Task Creation, API Access, Advanced Reports"
60,2022-01-28,25,3,92,8,0,"Task Creation, Project Creation"
823,2022-10-30,46,9,41,18,0,"Attachments, Task Creation, Automations"
203,2022-08-25,22,7,17,1,0,"Task Creation, Automations"
559,2023-02-04,36,8,27,13,0,"Task Creation, Project Creation, Advanced Reports"
760,2024-08-10,41,6,68,20,0,"Project Creation, API Access"
577,2022-05-08,4,2,29,12,0,"Project Creation, Task Creation"
710,2023-09-06,26,1,29,1,0,"Attachments, Task Creation"
393,2026-08-23,24,0,74,10,0,"Comments, Dashboards, Automations"
616,2021-09-16,35,0,22,6,0,"Attachments, Comments, Project Creation"
846,2022-02-06,39,10,99,7,0,"Project Creation, SSO, API Access"
665,2020-04-05,32,7,9,11,1,"Attachments, Task Creation, Project Creation"
920,2025-01-13,21,9,62,3,2,"Task Creation, Comments, SSO, Advanced Reports"
85,2024-06-12,34,4,14,13,5,"Task Creation, SSO"
890,2024-05-26,33,3,24,9,0,"Attachments, Automations, Permission Control"
540,2023-05-08,2,4,86,13,0,"Project Creation, Attachments"
445,2022-10-09,10,2,96,2,3,"Attachments, Task Creation, API Access, Advanced Reports"
364,2022-04-14,42,4,0,19,0,"Task Creation, Comments"
508,2025-03-09,44,10,44,5,0,"Comments, Permission Control"
44,2021-09-17,20,10,97,5,0,Project Creation
71,2023-07-12,43,8,98,7,1,"Project Creation, Advanced Reports, SSO"
21,2022-11-02,4,6,6,14,0,Task Creation
270,2023-08-06,50,8,18,1,1,"Task Creation, SSO"
829,2023-06-14,1,4,85,9,3,"Project Creation, Attachments, Advanced Reports"
739,2024-09-26,12,10,6,8,0,"Project Creation, Permission Control, Dashboards"
26,2025-07-19,13,10,19,11,0,"Comments, Attachments, Automations"
534,2023-11-11,26,3,10,10,2,"Attachments, Advanced Reports"
446,2023-09-27,8,0,94,17,0,"Task Creation, Attachments, Advanced Reports, SSO"
564,2023-01-30,31,10,32,15,0,"Attachments, Advanced Reports, API Access"
347,2023-06-22,12,10,97,5,0,"Project Creation, Permission Control"
924,2024-03-08,2,5,19,1,0,"Attachments, Automations, Permission Control"
183,2023-02-16,14,4,82,11,0,"Comments, Dashboards, Automations"
749,2023-04-18,23,5,9,17,4,"Task Creation, Attachments, API Access"
966,2022-02-07,2,4,23,13,1,"Comments, Permission Control"
578,2023-01-04,36,5,17,12,0,"Attachments, Task Creation, Dashboards"
547,2024-10-12,14,0,39,7,0,"Task Creation, Project Creation"
100,2022-12-06,4,3,2,15,0,"Task Creation, Advanced Reports, SSO"
369,2023-06-20,5,2,39,17,1,"Attachments, Comments, Task Creation"
54,2021-05-11,26,10,92,2,0,"Comments, Task Creation, Permission Control"
107,2022-12-26,4,0,14,9,0,"Attachments, Task Creation, Automations, Permission Control"
990,2021-12-06,43,5,90,15,1,"Project Creation, Comments"
315,2023-05-23,9,7,49,11,0,"Comments, Task Creation, Project Creation"
803,2024-07-13,26,10,95,6,0,"Project Creation, Attachments"
956,2023-08-26,20,5,40,3,0,Comments
936,2023-03-19,50,1,99,3,0,"Comments, Advanced Reports"
989,2025-04-16,30,8,45,17,0,"Project Creation, Attachments, Comments"
906,2025-07-27,11,9,94,15,0,"Task Creation, Dashboards, Automations"
655,2023-12-19,14,3,2,5,0,"Task Creation, Advanced Reports"
690,2022-04-25,8,5,29,8,5,"Attachments, API Access"
97,2025-10-01,13,7,16,7,0,Project Creation
847,2024-06-07,35,8,58,12,0,"Attachments, Project Creation, Dashboards, Permission Control"
166,2022-09-11,0,5,82,7,0,Attachments
578,2023-12-29,41,2,3,6,0,"Attachments, Permission Control"
193,2022-10-01,21,7,53,20,1,"Attachments, SSO"
155,2022-01-26,48,5,24,11,0,"Attachments, Comments, Project Creation"
498,2023-03-14,26,5,57,7,3,"Project Creation, Attachments, Advanced Reports"
115,2023-10-14,13,8,26,14,0,"Project Creation, Attachments"
78,2026-03-10,22,9,29,16,0,"Project Creation, Dashboards, Permission Control"
664,2023-10-13,3,4,14,4,0,"Comments, Task Creation, Automations"
878,2022-01-05,21,6,66,5,0,"Attachments, Project Creation, Comments"
865,2023-06-12,1,1,32,15,0,"Task Creation, Project Creation, Comments"
711,2023-08-30,34,8,92,14,0,Task Creation
603,2025-01-27,38,6,9,11,0,"Task Creation, Automations, Dashboards"
484,2022-09-30,39,0,9,11,0,"Attachments, API Access"
713,2022-05-01,0,9,68,2,0,"Comments, Task Creation"
288,2024-05-14,30,8,90,17,0,"Task Creation, Attachments"
159,2024-09-28,0,7,11,1,2,"Project Creation, Task Creation, Advanced Reports"
623,2026-02-12,18,2,97,11,0,"Project Creation, Dashboards"
385,2023-06-06,30,10,35,1,0,"Comments, Dashboards, Automations"
866,2022-12-01,14,6,51,7,0,"Project Creation, Attachments"
328,2021-09-26,39,1,24,4,0,"Attachments, API Access"
719,2021-06-14,3,7,81,8,0,"Task Creation, Comments, API Access, Advanced Reports"
219,2023-08-14,17,5,63,19,0,"Comments, Project Creation, Permission Control"
503,2022-06-09,23,10,15,18,0,"Task Creation, Project Creation, SSO, API Access"
222,2024-05-25,16,7,61,7,1,"Project Creation, Dashboards"
932,2023-09-26,20,1,35,9,0,Attachments
748,2022-01-16,23,7,4,8,0,"Comments, Project Creation, Attachments"
161,2023-03-09,0,5,44,20,0,"Comments, Advanced Reports"
953,2021-11-06,32,2,51,20,1,"Comments, SSO, API Access"
502,2023-11-28,39,4,28,8,0,"Project Creation, Task Creation, Comments"
499,2023-04-25,4,5,45,8,0,Task Creation
80,2023-04-02,45,2,25,17,0,"Project Creation, Advanced Reports"
251,2022-12-30,49,0,23,8,0,"Task Creation, Comments, SSO"
564,2022-12-12,48,0,95,7,0,"Attachments, Project Creation, Advanced Reports, API Access"
996,2023-12-24,14,6,22,8,0,"Project Creation, Attachments"
317,2023-04-12,0,9,12,11,0,"Task Creation, API Access"
406,2022-09-09,22,2,85,6,0,"Attachments, Comments, Advanced Reports"
229,2022-01-19,33,2,51,5,0,"Attachments, Task Creation, Advanced Reports"
382,2023-03-27,5,5,31,16,0,"Comments, Task Creation, API Access"
335,2021-09-01,3,8,51,19,0,"Attachments, Dashboards, Automations"
85,2025-08-29,13,2,91,18,0,"Task Creation, Project Creation, SSO"
81,2021-05-18,2,7,90,17,0,Project Creation
514,2023-03-10,46,6,25,5,0,"Project Creation, Attachments, Comments"
555,2026-06-06,15,6,33,8,0,"Attachments, Permission Control"
2,2026-06-03,9,8,95,10,1,"Task Creation, API Access"
769,2023-06-18,48,1,67,16,2,"Comments, Permission Control, Automations"
506,2024-04-17,21,8,59,20,0,"Comments, Attachments, Advanced Reports"
634,2025-10-17,24,6,80,18,0,Project Creation
605,2025-02-15,17,5,14,17,2,"Comments, Automations"
951,2022-05-11,41,7,30,8,0,"Project Creation, Automations"
461,2021-12-23,32,4,80,15,0,Project Creation
762,2025-04-27,36,1,96,9,0,"Comments, Task Creation, API Access, SSO"
619,2025-02-06,26,2,13,19,0,"Comments, Task Creation, Automations"
704,2024-07-03,10,7,68,6,0,"Task Creation, Permission Control"
401,2024-07-23,34,4,72,7,0,"Task Creation, Comments"
306,2025-01-19,29,4,91,13,0,"Attachments, Project Creation"
310,2024-02-27,49,0,39,20,0,"Attachments, Project Creation"
806,2024-01-06,14,7,100,4,0,"Task Creation, Comments, Dashboards"
482,2020-08-19,35,3,77,7,0,"Project Creation, Attachments, Comments"
535,2024-09-09,15,0,42,8,0,"Project Creation, Attachments"
401,2025-04-05,43,10,37,11,0,"Attachments, Task Creation, Project Creation"
287,2022-12-15,26,2,10,11,4,"Attachments, SSO"
17,2025-02-07,40,10,18,15,5,"Task Creation, API Access"
450,2023-11-14,38,5,77,14,0,"Project Creation, Attachments, Automations"
637,2022-09-21,27,9,78,11,0,"Comments, Attachments, Advanced Reports, SSO"
322,2025-04-05,44,10,58,13,0,"Comments, Task Creation, Dashboards, Automations"
501,2023-03-25,5,6,0,1,0,"Attachments, Project Creation, Comments"
682,2024-10-19,14,8,23,2,4,"Comments, Advanced Reports, SSO"
699,2022-11-13,27,3,5,13,0,"Task Creation, SSO"
397,2023-07-13,13,8,28,8,0,"Comments, Task Creation, Automations, Permission Control"
729,2022-03-05,41,3,10,17,0,"Project Creation, Comments"
744,2023-12-01,8,5,44,17,0,"Comments, Advanced Reports, API Access"
740,2025-06-21,34,4,64,17,0,"Project Creation, Comments, Dashboards"
208,2022-04-05,39,5,52,20,0,"Task Creation, Attachments, Project Creation"
285,2020-10-01,39,1,98,9,0,"Project Creation, Task Creation, Comments"
287,2024-08-15,45,2,33,19,0,"Attachments, Comments, API Access, SSO"
104,2021-03-05,32,5,93,8,4,"Project Creation, Attachments, SSO, Advanced Reports"
632,2023-10-04,24,8,12,15,0,"Comments, Project Creation, Advanced Reports, API Access"
757,2022-05-09,28,3,99,8,0,"Task Creation, Attachments, Comments"
825,2024-06-29,12,7,100,13,0,Project Creation
135,2022-10-21,1,1,51,17,0,Task Creation
577,2023-01-12,40,7,47,17,0,"Comments, Attachments, Project Creation"
994,2023-10-18,42,10,57,18,0,"Comments, Dashboards"
19,2022-10-25,47,3,86,17,0,"Comments, Attachments, API Access"
334,2021-08-30,27,6,90,20,1,"Task Creation, Comments, Automations"
524,2024-07-01,22,5,97,19,0,"Project Creation, Attachments, Advanced Reports"
755,2021-12-17,50,9,95,15,0,Attachments
346,2022-11-14,45,1,62,13,0,"Comments, Attachments"
702,2022-10-23,36,3,94,8,0,Project Creation
225,2026-02-07,5,8,22,19,1,"Project Creation, Automations, Permission Control"
510,2022-01-11,8,3,79,10,0,"Attachments, Task Creation, Automations"
417,2025-10-03,8,4,41,10,3,"Attachments, API Access, SSO"
38,2023-03-24,24,1,24,12,0,"Comments, Permission Control, Dashboards"
387,2020-05-14,50,4,49,18,0,"Project Creation, Advanced Reports"
838,2023-11-30,7,4,25,11,0,"Project Creation, Attachments, API Access, Advanced Reports"
154,2023-05-11,23,0,43,12,3,"Task Creation, API Access"
178,2023-11-15,23,9,26,10,0,Attachments
532,2022-05-18,30,5,57,1,0,"Comments, Project Creation, Attachments"
32,2020-11-20,43,0,17,19,0,"Comments, Project Creation, Advanced Reports, API Access"
338,2025-05-02,26,8,60,12,0,"Attachments, Project Creation, Automations, Dashboards"
214,2021-10-14,5,2,50,19,0,"Task Creation, Comments, Project Creation"
563,2025-08-30,16,10,98,16,0,"Comments, Attachments, Automations, Dashboards"
278,2023-05-02,35,9,81,11,0,"Project Creation, Task Creation, Advanced Reports"
428,2024-10-11,20,4,74,12,0,"Project Creation, Advanced Reports, SSO"
317,2022-06-20,21,0,39,19,0,"Project Creation, Task Creation, API Access, Advanced Reports"
148,2023-12-31,47,6,43,19,0,"Task Creation, SSO"
379,2022-12-21,46,4,7,14,5,"Comments, Attachments, API Access, SSO"
434,2023-07-23,32,3,16,11,0,"Task Creation, Project Creation, Attachments"
616,2021-12-22,1,4,12,3,0,"Comments, Task Creation, Project Creation"
219,2022-10-05,7,3,33,18,0,"Task Creation, Attachments, Automations, Permission Control"
156,2021-07-26,7,5,97,11,0,Task Creation
200,2024-10-29,8,10,99,20,0,"Comments, Dashboards, Automations"
194,2025-03-05,41,10,91,11,0,"Comments, SSO"
97,2025-01-10,43,5,7,15,0,"Project Creation, Attachments, Task Creation"
622,2023-06-18,36,7,84,19,0,"Comments, Attachments"
90,2024-10-01,40,6,44,16,0,"Project Creation, Permission Control"
188,2024-01-12,39,9,70,14,0,"Project Creation, SSO"
199,2024-04-17,41,2,76,16,1,"Attachments, Project Creation, Comments"
786,2022-11-10,37,3,74,5,2,"Task Creation, Advanced Reports"
855,2020-08-21,7,1,7,9,0,"Task Creation, Project Creation"
43,2025-08-12,32,0,46,14,0,"Project Creation, Attachments"
489,2020-08-13,14,2,48,12,0,Project Creation
421,2022-12-18,4,2,76,6,0,"Project Creation, Task Creation, API Access, SSO"
472,2022-06-11,16,3,40,15,0,"Task Creation, API Access, Advanced Reports"
414,2022-11-04,47,10,4,16,0,"Attachments, Automations"
818,2025-03-01,45,9,77,7,0,"Attachments, Task Creation"
272,2022-09-17,29,7,95,9,5,"Project Creation, SSO, API Access"
390,2024-02-26,12,2,74,14,0,"Comments, Advanced Reports"
425,2026-01-05,47,2,64,11,0,"Task Creation, SSO, Advanced Reports"
990,2021-04-16,26,0,16,20,0,Comments
99,2025-01-27,40,3,21,15,0,"Task Creation, Project Creation, Attachments"
371,2024-02-18,32,9,14,13,2,"Task Creation, Advanced Reports, SSO"
317,2023-04-25,32,3,4,20,0,"Comments, SSO"
803,2023-08-22,5,7,21,8,0,"Project Creation, Comments, Task Creation"
375,2023-01-08,27,3,97,9,0,"Attachments, Task Creation, Dashboards, Permission Control"
7,2025-12-28,30,10,91,3,0,"Project Creation, Automations, Permission Control"
808,2024-10-25,38,7,4,17,0,"Attachments, Task Creation"
106,2024-12-02,48,10,58,3,0,"Attachments, Task Creation"
696,2022-09-11,5,10,70,19,0,"Project Creation, Advanced Reports"
681,2025-07-13,49,1,70,4,4,"Attachments, Task Creation, SSO, Advanced Reports"
624,2025-02-02,39,5,98,7,0,"Task Creation, Project Creation, SSO"
703,2023-02-12,29,8,75,20,0,"Project Creation, Dashboards, Automations"
359,2023-05-05,22,7,11,10,0,"Project Creation, Task Creation, Dashboards, Automations"
809,2024-08-13,17,4,20,10,2,"Task Creation, Project Creation, Automations, Permission Control"
352,2021-12-13,39,8,20,2,0,"Comments, Attachments, Project Creation"
814,2025-01-25,39,10,4,4,2,"Attachments, SSO"
643,2025-06-15,25,10,52,12,0,"Attachments, Comments, API Access, Advanced Reports"
367,2024-08-07,33,5,27,1,0,"Task Creation, Comments, Advanced Reports, API Access"
780,2024-08-25,46,7,55,17,0,"Comments, Attachments, Task Creation"
328,2024-06-18,29,6,55,9,0,"Task Creation, Project Creation, Advanced Reports"
484,2023-09-22,30,4,41,11,0,"Attachments, Comments, SSO"
673,2022-07-15,24,10,80,12,1,"Task Creation, Comments, Attachments"
551,2022-02-15,36,10,71,3,0,"Task Creation, Comments, SSO, Advanced Reports"
333,2023-11-13,3,9,81,12,0,"Attachments, Task Creation, SSO"
85,2025-07-03,8,8,82,2,1,"Attachments, API Access"
534,2024-02-21,2,9,34,10,0,"Project Creation, SSO, API Access"
553,2023-01-03,10,6,27,5,4,"Project Creation, Task Creation, Advanced Reports, SSO"
81,2022-07-04,12,1,57,20,0,"Project Creation, Attachments"
879,2023-09-27,22,2,24,14,0,"Attachments, API Access"
386,2024-07-06,15,4,41,6,1,"Task Creation, Project Creation, Advanced Reports, API Access"
949,2022-06-16,22,1,31,8,0,"Comments, Dashboards"
449,2026-09-05,49,4,70,3,0,"Comments, Attachments, Advanced Reports"
968,2022-12-07,15,6,28,3,0,Comments
111,2025-08-02,2,7,72,6,0,"Comments, Dashboards"
514,2023-02-20,30,5,4,9,0,"Task Creation, Project Creation"
609,2022-12-30,44,3,93,12,2,"Task Creation, Automations"
445,2021-04-13,17,7,89,15,1,"Comments, SSO, Advanced Reports"
319,2023-01-23,10,8,39,4,1,"Attachments, SSO"
990,2021-03-28,21,9,28,4,0,Comments
185,2024-12-06,48,10,29,16,0,"Attachments, Advanced Reports, SSO"
702,2024-12-14,33,6,89,5,0,"Task Creation, Project Creation, Comments"
691,2021-12-21,28,10,87,18,0,"Project Creation, Comments, Dashboards"
337,2025-10-14,35,2,82,6,2,"Project Creation, Advanced Reports, API Access"
385,2023-07-06,29,7,34,2,0,"Attachments, Automations"
453,2024-06-22,44,5,53,14,3,"Project Creation, Advanced Reports, SSO"
507,2025-04-24,2,1,97,18,1,"Attachments, Comments, API Access"
627,2023-01-11,15,6,79,11,0,"Comments, Attachments, Automations"
462,2024-06-08,42,9,8,10,0,"Attachments, Comments, Dashboards, Permission Control"
745,2020-07-03,33,10,45,13,0,"Task Creation, Permission Control"
781,2022-01-12,12,4,76,12,0,"Comments, API Access"
756,2023-01-27,26,1,79,11,0,"Project Creation, Comments, Automations, Permission Control"
14,2022-05-20,2,1,72,14,0,"Attachments, Comments, Project Creation"
126,2020-12-04,28,3,37,5,0,"Task Creation, Attachments, SSO, Advanced Reports"
829,2023-05-03,31,1,4,17,0,"Task Creation, Attachments, Advanced Reports"
314,2024-05-17,39,6,50,5,2,"Task Creation, Comments, Dashboards"
390,2024-11-26,46,3,95,6,5,"Comments, Task Creation, Advanced Reports, SSO"
287,2022-08-25,18,5,9,10,4,"Project Creation, SSO"
422,2023-06-26,32,9,39,17,0,"Comments, Automations"
877,2023-07-25,44,3,76,15,3,"Task Creation, Project Creation, API Access"
435,2025-07-27,16,0,41,14,0,Attachments
488,2024-04-25,19,4,52,13,0,"Comments, Task Creation"
291,2021-11-15,24,3,27,14,1,"Attachments, Comments, Dashboards, Automations"
316,2023-09-01,42,6,60,8,0,"Project Creation, Permission Control, Automations"
680,2025-01-19,16,2,55,9,2,"Task Creation, Project Creation, SSO, API Access"
963,2025-11-14,15,3,95,8,0,"Comments, Task Creation, Dashboards"
667,2025-10-22,39,3,85,8,0,Comments
914,2024-03-11,0,9,48,14,0,"Task Creation, Comments, Dashboards, Automations"
388,2022-10-17,47,3,76,15,0,"Attachments, Comments"
129,2024-02-19,13,7,23,3,2,"Attachments, API Access"
675,2022-08-09,29,5,96,13,0,"Task Creation, Attachments, Permission Control"
482,2022-01-29,42,9,44,3,0,"Task Creation, Project Creation"
837,2022-05-26,22,7,91,20,0,"Project Creation, API Access, Advanced Reports"
139,2024-04-16,15,5,30,13,3,"Attachments, SSO"
136,2024-01-06,41,8,99,13,0,"Comments, Task Creation, Project Creation"
358,2020-04-28,20,5,6,9,0,"Project Creation, Comments"
94,2023-02-07,19,1,94,17,0,"Comments, Project Creation, Automations"
471,2020-10-19,26,8,52,14,0,"Comments, Automations, Dashboards"
198,2022-02-21,37,10,22,6,0,"Comments, Project Creation, Permission Control"
74,2023-06-03,49,6,47,12,0,"Attachments, Comments, Dashboards, Permission Control"
384,2023-05-12,41,6,10,7,0,"Project Creation, Attachments, Dashboards, Permission Control"
272,2022-09-20,28,1,32,19,1,"Attachments, SSO"
841,2021-03-18,20,1,32,8,0,"Task Creation, Project Creation, API Access"
618,2023-11-29,40,7,78,14,0,Task Creation
985,2024-09-26,47,8,34,15,0,"Attachments, Comments"
246,2025-06-10,9,0,99,6,0,"Task Creation, Permission Control, Automations"
14,2023-05-03,45,0,15,16,0,Task Creation
781,2024-02-06,47,1,19,20,0,"Task Creation, Project Creation, Advanced Reports, API Access"
389,2026-02-17,19,0,31,3,0,"Attachments, API Access, SSO"
514,2024-01-08,2,3,0,10,0,"Task Creation, Project Creation, Attachments"
131,2023-06-06,11,10,62,3,0,"Comments, Dashboards, Automations"
899,2024-04-25,41,2,30,15,3,"Task Creation, Comments, SSO, Advanced Reports"
848,2021-04-27,28,8,62,11,0,"Comments, Attachments, Dashboards, Permission Control"
713,2022-09-02,27,1,2,15,0,"Task Creation, Attachments, Comments"
87,2022-01-01,28,6,69,11,0,"Task Creation, API Access, SSO"
141,2023-06-10,33,1,34,15,0,"Comments, Task Creation, API Access"
80,2024-09-19,21,4,47,15,2,"Attachments, API Access"
529,2022-08-15,0,9,82,10,4,"Attachments, Task Creation, API Access"
939,2023-06-29,41,5,98,2,0,"Comments, Task Creation"
496,2021-09-14,9,3,10,1,0,"Comments, Attachments, Dashboards"
902,2021-05-31,27,3,97,7,0,"Project Creation, SSO"
762,2023-05-20,47,1,64,13,0,"Task Creation, Attachments, SSO, API Access"
501,2024-09-04,34,4,49,12,0,"Task Creation, Project Creation"
50,2021-12-06,17,6,9,12,0,"Attachments, Task Creation, Project Creation"
464,2023-04-11,29,1,7,20,0,"Task Creation, Attachments"
758,2025-04-18,46,2,34,15,0,"Attachments, API Access, Advanced Reports"
591,2026-08-17,32,6,29,5,0,"Project Creation, Permission Control"
436,2023-04-23,50,5,3,13,0,"Comments, Attachments, Project Creation"
477,2022-09-20,50,4,37,12,5,"Attachments, Advanced Reports, SSO"
667,2024-08-30,44,10,72,5,0,"Comments, Project Creation"
450,2022-10-04,20,9,0,11,0,"Attachments, Automations, Permission Control"
71,2024-06-14,35,0,31,8,0,"Task Creation, API Access"
267,2025-03-22,50,5,54,10,0,"Project Creation, Task Creation, Automations"
533,2022-10-19,35,10,19,14,1,"Comments, Task Creation, Permission Control, Dashboards"
481,2021-07-31,49,7,85,13,0,"Comments, Project Creation, Task Creation"
82,2023-12-22,45,4,54,11,5,"Project Creation, Advanced Reports"
181,2022-03-03,47,8,5,9,2,"Comments, Dashboards"
193,2022-04-18,18,2,12,7,0,"Task Creation, Project Creation, API Access, SSO"
434,2025-06-17,25,10,21,10,0,"Project Creation, Comments"
182,2024-11-17,33,7,17,4,0,"Attachments, Comments"
217,2023-05-25,36,7,42,3,4,"Comments, Attachments, Advanced Reports, SSO"
564,2022-05-13,41,6,59,6,0,"Task Creation, Attachments, Advanced Reports, API Access"
184,2023-10-10,45,7,31,17,0,"Task Creation, Attachments, Comments"
649,2022-08-25,28,2,0,13,0,"Comments, Task Creation, Dashboards, Automations"
475,2021-08-01,13,2,24,14,0,"Comments, Attachments, API Access"
385,2024-07-21,5,6,65,9,1,"Attachments, Project Creation, Dashboards, Automations"
331,2021-06-21,9,4,13,9,0,"Comments, Dashboards, Permission Control"
612,2021-09-19,16,8,80,20,0,"Task Creation, Attachments"
992,2021-11-21,43,1,79,6,0,"Comments, Project Creation"
144,2023-07-05,44,4,59,5,0,"Comments, Advanced Reports, API Access"
673,2022-06-29,29,5,85,4,0,"Comments, Project Creation"
171,2023-03-12,1,0,46,4,1,"Project Creation, Task Creation, Comments"
493,2025-05-18,49,4,72,11,0,"Attachments, Dashboards, Automations"
662,2025-04-23,35,2,16,1,0,"Project Creation, Automations"
438,2022-07-11,9,10,81,4,0,Attachments
107,2020-11-05,18,9,91,16,0,"Project Creation, Permission Control, Automations"
974,2023-01-31,14,1,48,19,0,Comments
256,2024-03-01,34,10,96,20,0,"Attachments, Dashboards"
841,2021-08-19,42,9,48,18,0,"Attachments, SSO"
941,2022-05-28,8,10,2,10,0,Comments
61,2021-03-25,21,2,60,7,0,"Attachments, Comments, Permission Control, Dashboards"
824,2024-10-11,24,2,94,16,0,"Project Creation, Attachments"
743,2022-06-16,34,3,47,19,2,"Project Creation, Dashboards"
995,2023-06-10,40,6,11,20,4,"Project Creation, Advanced Reports, API Access"
680,2022-07-21,46,10,85,10,0,"Attachments, Comments, Advanced Reports"
875,2024-07-30,34,5,13,17,0,"Comments, Advanced Reports"
682,2024-01-18,50,3,99,11,0,"Project Creation, Task Creation, API Access"
750,2026-07-18,41,3,1,20,0,"Comments, Attachments, Permission Control, Automations"
313,2022-07-26,29,4,91,8,5,"Attachments, API Access"
224,2022-07-12,19,4,82,20,0,"Task Creation, Project Creation, API Access"
961,2025-05-20,18,5,9,10,0,Task Creation
841,2022-02-14,49,0,30,15,0,"Comments, SSO"
750,2026-03-04,32,4,45,19,0,"Attachments, Automations"
781,2024-09-01,10,3,50,9,4,"Task Creation, Attachments, Advanced Reports, API Access"
636,2023-04-30,7,2,46,7,0,"Project Creation, API Access, SSO"
463,2025-04-27,22,2,40,4,0,"Attachments, Project Creation, Comments"
27,2023-10-11,31,4,24,14,0,"Task Creation, Automations"
218,2023-04-15,10,7,88,12,0,"Project Creation, Permission Control, Dashboards"
582,2023-04-17,12,9,56,1,5,"Comments, Attachments, Advanced Reports"
337,2023-08-25,29,0,92,1,0,"Task Creation, API Access, Advanced Reports"
452,2023-03-24,29,10,32,13,0,"Comments, Attachments, Advanced Reports, SSO"
254,2021-11-20,17,10,91,2,1,"Attachments, Advanced Reports, SSO"
898,2022-11-16,36,7,74,7,0,"Attachments, Project Creation, Advanced Reports"
267,2023-11-17,27,3,27,8,0,"Attachments, Dashboards"
378,2023-02-16,8,1,17,14,0,"Project Creation, Task Creation"
92,2022-11-28,47,3,9,8,2,"Attachments, Permission Control"
431,2023-01-30,4,10,99,1,2,"Project Creation, Comments, API Access"
581,2023-01-25,14,3,83,10,0,"Comments, Attachments, Permission Control, Automations"
442,2024-11-05,17,2,90,12,0,"Comments, Project Creation, Attachments"
498,2023-05-24,2,9,23,6,4,"Attachments, Task Creation, API Access"
446,2021-10-18,12,7,48,6,5,"Project Creation, API Access, Advanced Reports"
36,2022-04-11,21,0,38,7,0,"Comments, Dashboards, Automations"
447,2023-05-28,2,5,95,17,0,"Comments, Project Creation, Dashboards"
455,2022-06-08,42,7,65,20,3,"Task Creation, API Access, Advanced Reports"
147,2025-10-20,15,2,54,5,0,Task Creation
309,2024-06-21,25,6,95,12,0,"Project Creation, Comments, API Access, SSO"
610,2020-04-26,32,7,41,20,0,"Project Creation, Comments, Dashboards"
63,2022-12-11,26,5,35,18,1,"Attachments, Task Creation, Project Creation"
49,2022-04-06,13,0,1,1,0,Project Creation
925,2025-07-11,42,1,9,10,1,"Attachments, Comments, Automations"
82,2026-01-26,48,4,0,17,0,"Project Creation, Attachments, API Access"
676,2023-04-05,22,1,50,11,0,"Comments, Project Creation, Advanced Reports, SSO"
217,2023-09-16,34,2,17,11,0,"Task Creation, Attachments, SSO, Advanced Reports"
749,2022-04-22,9,7,87,4,0,"Attachments, Advanced Reports, SSO"
832,2020-09-28,22,1,91,1,3,"Project Creation, Task Creation, SSO, Advanced Reports"
808,2024-06-23,1,8,95,12,0,Project Creation
19,2020-09-18,31,1,44,3,2,"Comments, API Access, Advanced Reports"
563,2024-06-02,50,4,23,10,0,"Project Creation, Task Creation, Dashboards"
884,2020-07-22,25,0,21,18,0,"Comments, Permission Control, Dashboards"
930,2022-11-14,26,3,39,7,0,"Project Creation, Automations"
199,2025-06-23,41,7,94,10,0,"Attachments, Comments"
807,2025-01-16,40,3,20,7,0,"Comments, Task Creation, Attachments"
